hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
-0.1226238865325994,723,354,11,-0.14398846515929944,3,1.0334574084508663,-0.18783905337062762,-0.22436726890040196,0
-0.1226344697940112,3222,3559,11,-0.14398846515929944,5,0.7170832860968759,-0.18783905337062762,-0.22436726890040196,0
-0.12254224601142383,523,6631,11,-0.3953284117070455,3,-0.3537214357166305,-0.18783905337062762,-0.22436726890040196,0
-0.12268731544902077,6453,6439,0,0.10735148138844663,4,0.8631021117987177,-0.18783905337062762,-0.22436726890040196,0
0.41765859270318456,970,4039,32,0.7775913388491029,3,0.6927468151465689,-0.18783905337062762,-0.22436726890040196,0
-0.12231298842286711,6430,4299,35,0.4424714101187748,4,0.619737402295648,-0.18783905337062762,-0.22436726890040196,0
-0.12253458857606106,354,4146,35,0.19113146357102867,4,0.10867151233920182,-0.18783905337062762,-0.22436726890040196,0
-0.12264137291484568,2681,5924,0,0.19113146357102867,4,1.3741680017551638,-0.18783905337062762,-0.22436726890040196,0
-0.12244622364217617,2881,6253,11,-1.1493482513502837,3,1.228149176053322,-0.18783905337062762,-0.22436726890040196,0
0.417669402466755,2722,633,0,0.7775913388491029,3,0.5467279894447271,-0.18783905337062762,-0.22436726890040196,0
-0.12236078869034323,6596,2643,35,-1.40068819789803,2,0.4493821056434993,-0.18783905337062762,-0.22436726890040196,0
-0.12262533905561664,2696,178,35,-0.3953284117070455,0,0.7414197570471829,-0.18783905337062762,-0.22436726890040196,0
0.4175554905829787,6026,4720,3,-0.47910839388962756,5,-0.5727496742693932,-0.18783905337062762,-0.22436726890040196,0
-0.12264025079405982,3470,3495,11,-0.14398846515929944,4,0.9361115246496385,-0.18783905337062762,-0.22436726890040196,0
-0.12228359509228198,6207,5908,11,-0.8980083048025377,2,1.0091209375005594,-0.18783905337062762,-0.22436726890040196,0
0.417735846563288,6224,1402,35,0.8613713210316849,3,0.668410344196262,-0.18783905337062762,-0.22436726890040196,0
0.4175533814115016,1214,6613,3,-0.5628883760722095,2,-0.5970861452197002,-0.18783905337062762,-0.22436726890040196,0
-0.12227744212997285,1050,3475,11,0.4424714101187748,2,0.13300798328950877,-0.18783905337062762,-0.22436726890040196,0
-0.12264325142816128,4589,1146,26,-0.5628883760722095,3,0.9604479955999455,-0.18783905337062762,-0.22436726890040196,0
-0.1224234882282538,4559,4281,26,-0.14398846515929944,3,0.4737185765938063,-0.18783905337062762,-0.22436726890040196,0
-0.12242204817324528,4508,4309,11,-1.2331282335328657,4,0.3763726927925784,-0.18783905337062762,-0.22436726890040196,0
0.08507552372020337,3161,6654,26,0.19113146357102867,3,0.8387656408484107,-0.18783905337062762,-0.22436726890040196,0
